"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"FF","2024-06-18","99.4","-1.73","5.37","Kwan, Steven",680757,662253,,"ball",,,,,11,"Steven Kwan grounds into a force out, shortstop J.  P. Crawford to second baseman Dylan Moore.   Will Brennan scores.    Brayan Rocchio to 3rd.    Tyler Freeman out at 2nd.    Steven Kwan to 1st.","R","L","R","CLE","SEA","B",,,1,2,2024,"-0.9","1.3","-1.33","3.88",686823,677587,671289,1,8,"Bot",,,,,663728,,,3.23679393702945,-144.82948870360786,-1.760224201433718,-13.370019325349697,33.10145481520074,-13.679368069337068,"3.17","1.38",,,,"100.7",2329,"6.9",746627,662253,663728,664034,664238,668942,641487,670042,677594,571745,"53.61",,,,,,,,78,5,"4-Seam Fastball",4,8,4,8,8,4,4,8,"Standard","Standard",222,"0","0.11",,
"FS","2024-06-18","84.9","-1.82","5.3","Kwan, Steven",680757,682243,"field_out","hit_into_play",,,,,9,"Steven Kwan flies out to center fielder Julio Rodríguez.","R","L","R","CLE","SEA","X",8,"fly_ball",2,2,2024,"-0.8","0.12","0.44","1.61",,,,0,1,"Bot",120.24,69.16,,,663728,,,6.850089189371193,-123.5000131458089,-2.5549385483646905,-9.528643259172297,23.718677229155762,-30.695332022035362,"3.2","1.46",323,"88",27,"84.5",925,"6",746627,682243,663728,664034,664238,668942,641487,670042,677594,686527,"54.52",0.071,0.066,"0",1,0,0,3,5,5,"Split-Finger",0,0,0,0,0,0,0,0,"Infield shade","Standard",252,"-0.021","-0.203","70.06375","6.80035"
"FF","2024-06-18","94.9","-1.5","5.59","Kwan, Steven",680757,682243,,"called_strike",,,,,11,"Steven Kwan flies out to center fielder Julio Rodríguez.","R","L","R","CLE","SEA","S",,,2,1,2024,"-0.63","1.31","-1.02","2.36",,,,0,1,"Bot",,,,,663728,,,2.6747959427522003,-138.1980483039969,-5.7192523502761485,-8.73383708990023,30.241636874831585,-14.371770072161896,"3.2","1.44",,,,"94.7",2376,"6.1",746627,682243,663728,664034,664238,668942,641487,670042,677594,686527,"54.39",,,,,,,,5,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",216,"0","-0.062",,
"SL","2024-06-18","85.7","-1.74","5.31","Kwan, Steven",680757,662253,,"foul",,,,,13,"Steven Kwan grounds into a force out, shortstop J.  P. Crawford to second baseman Dylan Moore.   Will Brennan scores.    Brayan Rocchio to 3rd.    Tyler Freeman out at 2nd.    Steven Kwan to 1st.","R","L","R","CLE","SEA","S",,,1,2,2024,"0.6","-0.01","-0.3","1.31",686823,677587,671289,1,8,"Bot",,,,,663728,,,2.223816719529173,-124.90272609617995,-3.2574455064650554,5.897302133890349,22.208446911235512,-31.910548854594534,"3.2","1.46",133,"63.6",35,"86.8",2151,"6.7",746627,662253,663728,664034,664238,668942,641487,670042,677594,571745,"53.83",,,,,,,,78,4,"Slider",4,8,4,8,8,4,4,8,"Standard","Standard",100,"0","0","59.10039","7.55366"
"FF","2024-06-18","95.9","-1.41","5.53","Kwan, Steven",680757,682243,,"ball",,,,,14,"Steven Kwan flies out to center fielder Julio Rodríguez.","R","L","R","CLE","SEA","B",,,1,1,2024,"-0.56","1.35","0.6","1.32",,,,0,1,"Bot",,,,,663728,,,6.574603604083641,-139.41063122199043,-8.594871726864032,-8.745908137625246,30.070482655734978,-12.848938130689929,"3.32","1.45",,,,"96",2366,"6.3",746627,682243,663728,664034,664238,668942,641487,670042,677594,686527,"54.17",,,,,,,,5,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",214,"0","0.048",,
"SL","2024-06-18","86.4","-1.69","5.3","Kwan, Steven",680757,662253,,"foul",,,,,4,"Steven Kwan grounds into a force out, shortstop J.  P. Crawford to second baseman Dylan Moore.   Will Brennan scores.    Brayan Rocchio to 3rd.    Tyler Freeman out at 2nd.    Steven Kwan to 1st.","R","L","R","CLE","SEA","S",,,1,1,2024,"0.48","-0.05","-0.82","2.1",686823,677587,671289,1,8,"Bot",,,,,663728,,,1.1021767516139955,-125.85055480700028,-1.3230346789230307,4.909735551361743,24.845493911184295,-32.69683159863747,"3.2","1.46",183,"69.2",41,"87.6",2201,"6.9",746627,662253,663728,664034,664238,668942,641487,670042,677594,571745,"53.59",,,,,,,,78,3,"Slider",4,8,4,8,8,4,4,8,"Standard","Standard",116,"0","-0.193","62.62806","6.47524"
"FF","2024-06-18","94.6","-1.44","5.74","Kwan, Steven",680757,682243,,"ball",,,,,12,"Steven Kwan flies out to center fielder Julio Rodríguez.","R","L","R","CLE","SEA","B",,,0,1,2024,"-0.53","1.43","0.26","4.4",,,,0,1,"Bot",,,,,663728,,,5.5908598809134435,-137.75718344683986,-1.051545824821575,-7.8990446937608,28.979785793403536,-13.825697489730606,"3.33","1.52",,,,"94.6",2540,"6.1",746627,682243,663728,664034,664238,668942,641487,670042,677594,686527,"54.36",,,,,,,,5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",207,"0","0.023",,
"SI","2024-06-18","95.5","-2.16","5.2","Kwan, Steven",680757,662253,,"ball",,,,,13,"Steven Kwan grounds into a force out, shortstop J.  P. Crawford to second baseman Dylan Moore.   Will Brennan scores.    Brayan Rocchio to 3rd.    Tyler Freeman out at 2nd.    Steven Kwan to 1st.","R","L","R","CLE","SEA","B",,,0,1,2024,"-1.51","0.38","-1.4","1.99",686823,677587,671289,1,8,"Bot",,,,,663728,,,5.4728704661554755,-139.01529645293223,-3.7207274957897845,-20.86906530163052,31.16072033708589,-26.56248817332987,"3.14","1.4",,,,"96.4",2010,"6.8",746627,662253,663728,664034,664238,668942,641487,670042,677594,571745,"53.7",,,,,,,,78,2,"Sinker",4,8,4,8,8,4,4,8,"Standard","Standard",232,"0","0.048",,
"FF","2024-06-18","98.6","-1.91","5.34","Kwan, Steven",680757,662253,,"called_strike",,,,,4,"Steven Kwan grounds into a force out, shortstop J.  P. Crawford to second baseman Dylan Moore.   Will Brennan scores.    Brayan Rocchio to 3rd.    Tyler Freeman out at 2nd.    Steven Kwan to 1st.","R","L","R","CLE","SEA","S",,,0,0,2024,"-0.88","1.2","-0.61","2.4",686823,677587,671289,1,8,"Bot",,,,,663728,,,5.652273404228154,-143.4299037900818,-5.355652435637981,-13.481990009803354,35.46350053497089,-14.545811164088036,"3.14","1.4",,,,"99.3",2305,"6.9",746627,662253,663728,664034,664238,668942,641487,670042,677594,571745,"53.63",,,,,,,,78,1,"4-Seam Fastball",4,8,4,8,8,4,4,8,"Standard","Standard",233,"0","-0.112",,
"SI","2024-06-18","94.9","-1.57","5.46","Kwan, Steven",680757,682243,,"called_strike",,,,,8,"Steven Kwan flies out to center fielder Julio Rodríguez.","R","L","R","CLE","SEA","S",,,0,0,2024,"-1.23","0.8","0.16","1.68",,,,0,1,"Bot",,,,,663728,,,7.274864252079269,-138.09872661104785,-6.074056481162484,-17.31291317781929,28.01021007002611,-20.79841838834379,"3.31","1.42",,,,"95.4",2370,"6.4",746627,682243,663728,664034,664238,668942,641487,670042,677594,686527,"54.14",,,,,,,,5,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",217,"0","-0.033",,
"SI","2024-06-16","95.1","-1.77","5.65","Kwan, Steven",680757,621244,"single","hit_into_play",,,,,1,"Steven Kwan singles on a line drive to left fielder Davis Schneider.   Daniel Schneemann scores.    Brayan Rocchio to 3rd.    Bo Naylor to 2nd.","R","L","R","TOR","CLE","X",7,"line_drive",0,2,2024,"-1.31","1.27","-0.75","3.03",682177,677587,666310,0,5,"Top",91.68,106.01,,,672386,,,5.637020911722516,-138.23105498019174,-3.959880408030622,-18.098900263947534,36.377948586227994,-15.365482828602328,"3.2","1.46",202,"86.7",14,"94.7",2143,"6.5",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"53.99",0.951,0.888,"0.9",1,1,0,4,37,3,"Sinker",2,0,0,2,1,2,1,2,"Standard","Standard",229,"-0.125","1.332","58.93095","5.63144"
"SV","2024-06-16","83.1","-2.05","5.59","Kwan, Steven",680757,621244,,"foul",,,,,5,"Steven Kwan singles on a line drive to left fielder Davis Schneider.   Daniel Schneemann scores.    Brayan Rocchio to 3rd.    Bo Naylor to 2nd.","R","L","R","TOR","CLE","S",,,0,1,2024,"1.43","-0.54","-0.23","2.01",682177,677587,666310,0,5,"Top",,,,,672386,,,1.3535582721043808,-120.82929145849175,-0.4982925763310012,13.428146731843375,29.61591976577655,-37.55315632360062,"3.2","1.46",157,"69.8",26,"81.9",2335,"6.1",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"54.4",,,,,,,,37,2,"Slurve",2,0,0,2,0,2,0,2,"Standard","Standard",47,"0","-0.133","57.06733","5.71909"
"SV","2024-06-16","83.6","-2.16","5.53","Kwan, Steven",680757,621244,,"called_strike",,,,,5,"Steven Kwan singles on a line drive to left fielder Davis Schneider.   Daniel Schneemann scores.    Brayan Rocchio to 3rd.    Bo Naylor to 2nd.","R","L","R","TOR","CLE","S",,,0,0,2024,"1.48","-0.32","0.27","2.13",682177,677587,666310,0,5,"Top",,,,,672386,,,2.675883053525931,-121.65538036130668,-0.7019359901004623,13.962231791706678,26.79185616574771,-35.41259381319868,"3.27","1.48",,,,"83.1",2400,"6.2",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"54.28",,,,,,,,37,1,"Slurve",2,0,0,2,0,2,0,2,"Standard","Standard",35,"0","-0.107",,
"SI","2024-06-16","95.4","-1.75","5.67","Kwan, Steven",680757,621244,"field_out","hit_into_play",,,,,2,"Steven Kwan grounds out to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","CLE","X",3,"ground_ball",3,2,2024,"-1.4","1.15","0.16","2.94",,,,1,3,"Top",159.46,165.27,,,672386,,,8.202305975634934,-138.5213260172325,-4.036006301284043,-19.916669794642967,35.6099852490075,-16.676702676831503,"3.2","1.46",86,"90",4,"95.1",2086,"6.6",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"53.93",0.389,0.356,"0",1,0,0,4,21,7,"Sinker",2,0,0,2,0,2,0,2,"Infield shade","Standard",226,"0.017","-0.21","66.40018","6.23019"
"SV","2024-06-16","83.9","-2.22","5.61","Kwan, Steven",680757,621244,,"foul",,,,,13,"Steven Kwan grounds out to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","CLE","S",,,3,2,2024,"1.46","-0.47","-0.21","1.19",,,,1,3,"Top",,,,,672386,,,1.7402322392852163,-121.92294081648365,-2.638586392168338,13.716558439252836,31.784028341493755,-36.38006183307157,"3.2","1.46",6,"84.3",-13,"82.3",2511,"6",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"54.48",,,,,,,,21,6,"Slurve",2,0,0,2,0,2,0,2,"Standard","Standard",41,"0","0","68.81068","7.56049"
"CH","2024-06-16","83.4","-1.96","5.44","Kwan, Steven",680757,621244,,"ball",,,,,11,"Steven Kwan grounds out to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","CLE","B",,,2,2,2024,"-1.2","-0.11","-1.98","2.76",,,,1,3,"Top",,,,,672386,,,2.3263401836801085,-121.20567754277174,0.6741674496752414,-12.180093890775785,29.904379631893224,-33.660238872983506,"3.27","1.54",,,,"82.7",1586,"6.5",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"54.01",,,,,,,,21,5,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",257,"0","0.068",,
"SI","2024-06-16","94.9","-1.71","5.71","Kwan, Steven",680757,621244,,"ball",,,,,12,"Steven Kwan grounds out to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","CLE","B",,,1,2,2024,"-1.39","0.77","0.25","3.43",,,,1,3,"Top",,,,,672386,,,8.257244594059117,-137.87237798343347,-1.9073572329092396,-19.642449870078227,36.026285443127776,-22.248624079556805,"3.19","1.47",,,,"94.3",2076,"6.4",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"54.07",,,,,,,,21,4,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",228,"0","0.027",,
"FC","2024-06-16","91.2","-2.06","5.62","Kwan, Steven",680757,621244,,"foul",,,,,14,"Steven Kwan grounds out to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","CLE","S",,,1,1,2024,"0.08","0.75","1.05","2.29",,,,1,3,"Top",,,,,672386,,,7.6210096005543475,-132.5981406284654,-4.03092480349741,-0.8416042015608927,31.10956297099341,-22.60701214009501,"3.2","1.46",2,"19.7",-51,"90.6",2257,"6.2",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"54.29",,,,,,,,21,3,"Cutter",2,0,0,2,0,2,0,2,"Standard","Standard",208,"0","-0.039","68.61143","6.58603"
"SV","2024-06-16","78.8","-2.28","5.51","Kwan, Steven",680757,621244,,"ball",,,,,14,"Steven Kwan grounds out to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","CLE","B",,,0,1,2024,"1.64","-0.7","1.74","1.85",,,,1,3,"Top",,,,,672386,,,5.677042375354419,-114.45224164191052,0.3428132500480947,12.860831089295464,25.717458022076816,-38.601458881622115,"3.21","1.46",,,,"78",2250,"6.3",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"54.18",,,,,,,,21,2,"Slurve",2,0,0,2,0,2,0,2,"Standard","Standard",39,"0","0.015",,
"SI","2024-06-16","92.4","-1.92","5.56","Kwan, Steven",680757,621244,,"called_strike",,,,,5,"Steven Kwan grounds out to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","CLE","S",,,0,0,2024,"-1.35","0.8","0.05","2.31",,,,1,3,"Top",,,,,672386,,,8.018596648606353,-134.17851395509962,-4.157828161686302,-18.131386933052237,31.55397825154649,-21.81584148884838,"3.19","1.46",,,,"92.4",2123,"6.6",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"53.9",,,,,,,,21,1,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",227,"0","-0.023",,
"CU","2024-06-16","82.2","-2.94","5.22","Kwan, Steven",680757,554340,"single","hit_into_play",,,,,7,"Steven Kwan singles on a ground ball to center fielder Kevin Kiermaier.","R","L","R","TOR","CLE","X",8,"ground_ball",0,1,2024,"1.59","-0.59","-0.82","1.63",,,,2,9,"Top",135.2,94.32,,,672386,,,1.7261318429023655,-119.78960359229706,-0.46915119414800266,14.902970715952543,23.654257574280106,-37.96890321207051,"3.2","1.46",50,"87.5",2,"81.2",2941,"5.6",744926,554340,672386,665489,676914,676391,643396,662139,595281,680718,"54.94",0.306,0.307,"0.9",1,1,0,2,77,2,"Curveball",7,6,6,7,6,7,6,7,"Standard","Standard",71,"-0.043","0.144","67.72632","6.78424"
"CU","2024-06-16","83.1","-2.86","5.26","Kwan, Steven",680757,554340,,"called_strike",,,,,1,"Steven Kwan singles on a ground ball to center fielder Kevin Kiermaier.","R","L","R","TOR","CLE","S",,,0,0,2024,"1.45","-0.27","-0.78","3.1",,,,2,9,"Top",,,,,672386,,,1.9118081282033772,-121.04689197629523,1.965928004254345,13.970759399109474,22.508953893213473,-35.39123211855443,"3.25","1.47",,,,"82.7",2884,"5.8",744926,554340,672386,665489,676914,676391,643396,662139,595281,680718,"54.67",,,,,,,,77,1,"Curveball",7,6,6,7,6,7,6,7,"Standard","Standard",80,"0","-0.016",,
"FF","2024-06-16","95.2","-1.83","6.12","Kwan, Steven",680757,643338,"single","hit_into_play",,,,,1,"Steven Kwan singles on a line drive to center fielder Daulton Varsho.","R","L","R","TOR","CLE","X",8,"line_drive",1,0,2024,"-0.81","1.54","-0.61","2.73",,,,1,7,"Top",148.92,66.49,,,672386,,,5.022082892767502,-138.36508760435368,-6.639960379159471,-11.574912394792475,35.60649852037555,-11.090319454070746,"3.2","1.46",285,"97.1",16,"94.5",2575,"6.3",744926,643338,672386,665489,687462,676391,643396,676914,662139,680718,"54.19",0.683,0.688,"0.9",1,1,0,4,59,2,"4-Seam Fastball",7,4,4,7,4,7,4,7,"Infield shade","Standard",206,"-0.026","0.242","64.95911","6.53959"
"SL","2024-06-16","86.6","-1.8","6.13","Kwan, Steven",680757,643338,,"ball",,,,,13,"Steven Kwan singles on a line drive to center fielder Daulton Varsho.","R","L","R","TOR","CLE","B",,,0,0,2024,"-0.11","-0.07","-0.5","0.92",,,,1,7,"Top",,,,,672386,,,3.3232433009233704,-125.95379967725904,-6.018660948991331,-1.8924892688580324,27.847144905801503,-31.824367485204096,"3.22","1.46",,,,"86.1",2275,"6.2",744926,643338,672386,665489,687462,676391,643396,676914,662139,680718,"54.29",,,,,,,,59,1,"Slider",7,4,4,7,4,7,4,7,"Infield shade","Standard",96,"0","0.025",,
"FF","2024-06-16","94.3","-1.97","5.67","Kwan, Steven",680757,621244,"single","hit_into_play",,,,,11,"Steven Kwan singles on a line drive to left fielder Davis Schneider.","R","L","R","TOR","CLE","X",7,"line_drive",1,1,2024,"-0.86","1.35","-0.99","2.77",,,,0,1,"Top",51.44,122.92,,,672386,,,4.4778180581161715,-137.13294379804776,-4.833400808715157,-11.865939629177689,32.22173073608226,-14.251653885964222,"3.2","1.46",228,"83.7",20,"94.2",2139,"6.4",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"54.1",0.769,0.731,"0.9",1,1,0,4,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",219,"-0.036","0.413","57.24274","5.92972"
"FF","2024-06-16","94.8","-1.94","5.6","Kwan, Steven",680757,621244,,"foul",,,,,5,"Steven Kwan singles on a line drive to left fielder Davis Schneider.","R","L","R","TOR","CLE","S",,,1,0,2024,"-0.99","1.04","-0.12","2.13",,,,0,1,"Top",,,,,672386,,,6.9829440737153,-137.70050655268642,-5.661017706397626,-14.204856004510084,33.02700956125292,-17.909128293079913,"3.2","1.46",210,"79.1",54,"94.6",2190,"6.5",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"54.05",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",226,"0","-0.044","69.59872","6.43033"
"FF","2024-06-16","93.6","-2.04","5.6","Kwan, Steven",680757,621244,,"ball",,,,,13,"Steven Kwan singles on a line drive to left fielder Davis Schneider.","R","L","R","TOR","CLE","B",,,0,0,2024,"-1.11","0.88","-1.76","2.48",,,,0,1,"Top",,,,,672386,,,3.1812181563725974,-136.11986883615796,-4.169409862802975,-14.458612866799625,34.20913461729399,-20.595769178375072,"3.38","1.59",,,,"93.4",2108,"6.6",744926,621244,672386,665489,687462,676391,643396,676914,662139,680718,"53.94",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,"0","0.034",,
"FF","2024-06-15","94.9","-2.22","5.76","Kwan, Steven",680757,670102,"single","hit_into_play",,,,,2,"Steven Kwan singles on a ground ball to third baseman Addison Barger.   Steven Kwan to 2nd.  Steven Kwan advances to 2nd, on a throwing error by third baseman Addison Barger.","R","L","R","TOR","CLE","X",5,"ground_ball",1,2,2024,"-0.52","1.38","-0.22","3.03",,,,2,5,"Top",113.37,171.94,,,643376,,,6.420068037065288,-138.15049643619184,-4.621743528624183,-7.995754092753315,29.590797631808485,-13.63627852811138,"3.19","1.47",2,"73",-60,"95.7",2409,"6.6",744925,670102,643376,665489,687462,680718,643396,662139,595281,543807,"53.89",0.291,0.284,"0.9",1,1,0,2,38,4,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Infield shade","Standard",212,"-0.014","0.157","54.74305","5.06416"
"FS","2024-06-15","84.8","-2.11","5.76","Kwan, Steven",680757,670102,,"ball",,,,,11,"Steven Kwan singles on a ground ball to third baseman Addison Barger.   Steven Kwan to 2nd.  Steven Kwan advances to 2nd, on a throwing error by third baseman Addison Barger.","R","L","R","TOR","CLE","B",,,0,2,2024,"-0.45","0.52","-1.12","2.57",,,,2,5,"Top",,,,,643376,,,3.2329238083470884,-123.55845848453811,-2.176997721239213,-5.258879965777604,24.211822269966177,-26.66981705827952,"3.27","1.43",,,,"85.5",797,"6.6",744925,670102,643376,665489,687462,680718,643396,662139,595281,543807,"53.86",,,,,,,,38,3,"Split-Finger",4,0,0,4,0,4,0,4,"Infield shade","Standard",232,"0","0.009",,
"CU","2024-06-15","75.1","-2.13","5.82","Kwan, Steven",680757,670102,,"swinging_strike",,,,,9,"Steven Kwan singles on a ground ball to third baseman Addison Barger.   Steven Kwan to 2nd.  Steven Kwan advances to 2nd, on a throwing error by third baseman Addison Barger.","R","L","R","TOR","CLE","S",,,0,1,2024,"1.41","-0.8","0.8","1.63",,,,2,5,"Top",,,,,643376,,,3.5865270929515254,-109.23690978332836,0.08013674974024676,10.29247226771413,23.734046983489314,-38.76417508801322,"3.19","1.47",,,,"74.9",2502,"6.7",744925,670102,643376,665489,687462,680718,643396,662139,595281,543807,"53.79",,,,,,,,38,2,"Curveball",4,0,0,4,0,4,0,4,"Standard","Standard",55,"0","-0.022","27.08686","5.49233"
"FF","2024-06-15","94.5","-2.25","5.76","Kwan, Steven",680757,670102,,"called_strike",,,,,4,"Steven Kwan singles on a ground ball to third baseman Addison Barger.   Steven Kwan to 2nd.  Steven Kwan advances to 2nd, on a throwing error by third baseman Addison Barger.","R","L","R","TOR","CLE","S",,,0,0,2024,"-0.61","1.47","-0.42","2.25",,,,2,5,"Top",,,,,643376,,,6.149684954629151,-137.3214447049227,-6.70363510169522,-9.139129759835853,32.15580395964759,-12.337177379023432,"3.3","1.44",,,,"94.7",2405,"6.6",744925,670102,643376,665489,687462,680718,643396,662139,595281,543807,"53.89",,,,,,,,38,1,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard",213,"0","-0.016",,
"SI","2024-06-15","93.2","1.85","6.11","Kwan, Steven",680757,641835,"single","hit_into_play",,,,,9,"Steven Kwan singles on a ground ball to right fielder George Springer.","R","L","L","TOR","CLE","X",9,"ground_ball",0,2,2024,"1.27","0.43","0.77","1.48",,,,2,3,"Top",189.17,117.97,,,643376,,,-5.593009558958306,-135.49603096945586,-7.079904989052515,16.821976004631725,30.63808991329894,-25.459387903736378,"3.19","1.47",101,"87.6",7,"93.5",2069,"6.6",744925,641835,643376,665489,687462,680718,643396,662139,595281,543807,"53.9",0.489,0.456,"0.9",1,1,0,4,21,3,"Sinker",3,0,0,3,0,3,0,3,"Infield shade","Standard",130,"-0.011","0.166","68.66165","6.86481"
"SI","2024-06-15","92.9","1.8","6.22","Kwan, Steven",680757,641835,,"called_strike",,,,,9,"Steven Kwan singles on a ground ball to right fielder George Springer.","R","L","L","TOR","CLE","S",,,0,1,2024,"1.25","0.64","0.32","1.99",,,,2,3,"Top",,,,,643376,,,-6.550045125056763,-135.04090410318355,-6.481838557174372,16.682264510705245,28.508177550584076,-23.18082583230006,"3.22","1.45",,,,"93.4",2060,"6.6",744925,641835,643376,665489,687462,680718,643396,662139,595281,543807,"53.93",,,,,,,,21,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",135,"0","-0.022",,
"SI","2024-06-15","91","1.93","6.19","Kwan, Steven",680757,641835,,"called_strike",,,,,3,"Steven Kwan singles on a ground ball to right fielder George Springer.","R","L","L","TOR","CLE","S",,,0,0,2024,"1.01","1.01","0.38","3.04",,,,2,3,"Top",,,,,643376,,,-6.071329767462168,-132.47498731858502,-4.2335214877786065,13.123257924307502,26.330924453747837,-19.561210918706617,"3.33","1.43",,,,"91.7",2059,"6.5",744925,641835,643376,665489,687462,680718,643396,662139,595281,543807,"53.96",,,,,,,,21,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",138,"0","-0.016",,
"FF","2024-06-15","96.6","1.57","6.01","Kwan, Steven",680757,650893,"single","hit_into_play",,,,,3,"Steven Kwan singles on a line drive to right fielder George Springer.","R","L","L","TOR","CLE","X",9,"line_drive",2,2,2024,"1.01","1.48","0.55","3.16",,,,0,8,"Top",183.34,96.87,,,643376,,,-4.963340961452675,-140.524084229709,-5.3702752051554805,14.45920618865289,31.60204493392858,-11.479018907603097,"3.19","1.47",243,"95.9",13,"96",2237,"5.9",744925,650893,643376,665489,676914,680718,643396,662139,595281,543807,"54.58",0.934,0.899,"0.9",1,1,0,4,59,5,"4-Seam Fastball",5,0,0,5,0,5,0,5,"Standard","Standard",143,"-0.012","0.427","62.72948","6.13375"
